,disease,disease_label_doid,taxon_doid,taxon_label_doid,symptom,symptom_label,tax_id
512,http://purl.obolibrary.org/obo/MONDO_0005952,scarlet fever,http://purl.obolibrary.org/obo/NCBITaxon_1314,Streptococcus pyogenes,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,1314
513,http://purl.obolibrary.org/obo/MONDO_0005952,scarlet fever,http://purl.obolibrary.org/obo/NCBITaxon_1314,Streptococcus pyogenes,http://purl.obolibrary.org/obo/MONDO_0006547,exanthem (disease),1314
514,http://purl.obolibrary.org/obo/MONDO_0005952,scarlet fever,http://purl.obolibrary.org/obo/NCBITaxon_1314,Streptococcus pyogenes,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,1314
515,http://purl.obolibrary.org/obo/MONDO_0005952,scarlet fever,http://purl.obolibrary.org/obo/NCBITaxon_1314,Streptococcus pyogenes,http://purl.obolibrary.org/obo/HP_0000988,Skin rash,1314
516,http://purl.obolibrary.org/obo/MONDO_0005721,coxsackievirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_12066,Coxsackievirus,,,12066
517,http://purl.obolibrary.org/obo/MONDO_0018076,tuberculosis,http://purl.obolibrary.org/obo/NCBITaxon_1773,Mycobacterium tuberculosis,,,1773
518,http://purl.obolibrary.org/obo/MONDO_0017863,digitalis poisoning,http://purl.obolibrary.org/obo/CHEBI_4551,digoxin,,,
519,http://purl.obolibrary.org/obo/MONDO_0005763,Flaviviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11050,Flaviviridae,,,11050
520,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/HP_0001882,Leukopenia,28901
521,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/MONDO_0002203,constipation disorder,28901
522,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/HP_0002239,Gastrointestinal hemorrhage,28901
523,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/MONDO_0006547,exanthem (disease),28901
524,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,,,28901
525,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/HP_0002315,Headache,28901
526,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/HP_0002019,Constipation,28901
527,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/HP_0000988,Skin rash,28901
528,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/MONDO_0006807,intestinal perforation,28901
529,http://purl.obolibrary.org/obo/MONDO_0005619,typhoid fever,http://purl.obolibrary.org/obo/NCBITaxon_28901,Salmonella enterica,http://purl.obolibrary.org/obo/HP_0001744,Splenomegaly,28901
530,http://purl.obolibrary.org/obo/MONDO_0000233,Japanese spotted fever,http://purl.obolibrary.org/obo/NCBITaxon_35790,Rickettsia japonica,,,35790
531,http://purl.obolibrary.org/obo/MONDO_0005828,listeriosis,http://purl.obolibrary.org/obo/NCBITaxon_1639,Listeria monocytogenes,http://purl.obolibrary.org/obo/HP_0003826,Stillbirth,1639
532,http://purl.obolibrary.org/obo/MONDO_0005828,listeriosis,http://purl.obolibrary.org/obo/NCBITaxon_1639,Listeria monocytogenes,,,1639
533,http://purl.obolibrary.org/obo/MONDO_0005828,listeriosis,http://purl.obolibrary.org/obo/NCBITaxon_1639,Listeria monocytogenes,http://purl.obolibrary.org/obo/HP_0003418,Back pain,1639
534,http://purl.obolibrary.org/obo/MONDO_0005774,glanders,http://purl.obolibrary.org/obo/NCBITaxon_13373,Burkholderia mallei,http://purl.obolibrary.org/obo/HP_0000975,Hyperhidrosis,13373
535,http://purl.obolibrary.org/obo/MONDO_0005774,glanders,http://purl.obolibrary.org/obo/NCBITaxon_13373,Burkholderia mallei,,,13373
536,http://purl.obolibrary.org/obo/MONDO_0006697,Chlamydophila infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_83553,Chlamydophila,,,83553
537,http://purl.obolibrary.org/obo/MONDO_0025518,aspirin allergy,http://purl.obolibrary.org/obo/CHEBI_15365,acetylsalicylic acid,,,
538,http://purl.obolibrary.org/obo/MONDO_0005994,trichostrongyloidiasis,http://purl.obolibrary.org/obo/NCBITaxon_6314,Trichostrongyloidea,,,6314
539,http://purl.obolibrary.org/obo/MONDO_0005669,black piedra,http://purl.obolibrary.org/obo/NCBITaxon_147573,Piedraia hortae,,,147573
540,http://purl.obolibrary.org/obo/MONDO_0019544,cocaine intoxication,http://purl.obolibrary.org/obo/CHEBI_27958,cocaine,,,
541,http://purl.obolibrary.org/obo/MONDO_0001797,chancroid,http://purl.obolibrary.org/obo/NCBITaxon_730,[Haemophilus] ducreyi,,,730
542,http://purl.obolibrary.org/obo/MONDO_0005876,Nidovirales infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_76804,Nidovirales,,,76804
543,http://purl.obolibrary.org/obo/MONDO_0005963,sparganosis,http://purl.obolibrary.org/obo/NCBITaxon_46580,Spirometra,,,46580
544,http://purl.obolibrary.org/obo/MONDO_0004662,heterophyiasis,http://purl.obolibrary.org/obo/NCBITaxon_104454,Heterophyes,,,104454
545,http://purl.obolibrary.org/obo/MONDO_0005895,paragonimiasis,http://purl.obolibrary.org/obo/NCBITaxon_34504,Paragonimus westermani,,,34504
546,http://purl.obolibrary.org/obo/MONDO_0000940,trypanosomiasis,http://purl.obolibrary.org/obo/NCBITaxon_5690,Trypanosoma,,,5690
547,http://purl.obolibrary.org/obo/MONDO_0006923,Bacillaceae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_186817,Bacillaceae,,,186817
548,http://purl.obolibrary.org/obo/MONDO_0005921,Plasmodium vivax malaria,http://purl.obolibrary.org/obo/NCBITaxon_5855,Plasmodium vivax,,,5855
549,http://purl.obolibrary.org/obo/MONDO_0000706,chemical colitis,http://purl.obolibrary.org/obo/CHEBI_24431,chemical entity,,,
550,http://purl.obolibrary.org/obo/MONDO_0000234,rickettsia parkeri spotted fever,http://purl.obolibrary.org/obo/NCBITaxon_35792,Rickettsia parkeri,,,35792
551,http://purl.obolibrary.org/obo/MONDO_0019186,Q fever,http://purl.obolibrary.org/obo/NCBITaxon_777,Coxiella burnetii,http://purl.obolibrary.org/obo/HP_0002315,Headache,777
552,http://purl.obolibrary.org/obo/MONDO_0019186,Q fever,http://purl.obolibrary.org/obo/NCBITaxon_777,Coxiella burnetii,,,777
553,http://purl.obolibrary.org/obo/MONDO_0019186,Q fever,http://purl.obolibrary.org/obo/NCBITaxon_777,Coxiella burnetii,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,777
554,http://purl.obolibrary.org/obo/MONDO_0019186,Q fever,http://purl.obolibrary.org/obo/NCBITaxon_777,Coxiella burnetii,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,777
555,http://purl.obolibrary.org/obo/MONDO_0019186,Q fever,http://purl.obolibrary.org/obo/NCBITaxon_777,Coxiella burnetii,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,777
556,http://purl.obolibrary.org/obo/MONDO_0019186,Q fever,http://purl.obolibrary.org/obo/NCBITaxon_777,Coxiella burnetii,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,777
557,http://purl.obolibrary.org/obo/MONDO_0007000,Treponema infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_157,Treponema,,,157
558,http://purl.obolibrary.org/obo/MONDO_0000800,brown shrimp allergy,http://purl.obolibrary.org/obo/FOODON_03000003,brown shrimp,,,
559,http://purl.obolibrary.org/obo/MONDO_0016474,drug-induced lupus erythematosus,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
560,http://purl.obolibrary.org/obo/MONDO_0000804,white shrimp allergy,http://purl.obolibrary.org/obo/NCBITaxon_122378,Litopenaeus schmitti,,,122378
561,http://purl.obolibrary.org/obo/MONDO_0005502,dengue disease,http://purl.obolibrary.org/obo/NCBITaxon_12637,Dengue virus,,,12637
562,http://purl.obolibrary.org/obo/MONDO_0005502,dengue disease,http://purl.obolibrary.org/obo/NCBITaxon_12637,Dengue virus,http://purl.obolibrary.org/obo/HP_0002315,Headache,12637
563,http://purl.obolibrary.org/obo/MONDO_0005502,dengue disease,http://purl.obolibrary.org/obo/NCBITaxon_12637,Dengue virus,http://purl.obolibrary.org/obo/HP_0002653,Bone pain,12637
564,http://purl.obolibrary.org/obo/MONDO_0005502,dengue disease,http://purl.obolibrary.org/obo/NCBITaxon_12637,Dengue virus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,12637
565,http://purl.obolibrary.org/obo/MONDO_0005502,dengue disease,http://purl.obolibrary.org/obo/NCBITaxon_12637,Dengue virus,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,12637
566,http://purl.obolibrary.org/obo/MONDO_0001103,giardiasis,http://purl.obolibrary.org/obo/NCBITaxon_5740,Giardia,,,5740
567,http://purl.obolibrary.org/obo/MONDO_0044982,drug pseudoallergy,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
568,http://purl.obolibrary.org/obo/MONDO_0006708,Desulfovibrionaceae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_194924,Desulfovibrionaceae,,,194924
569,http://purl.obolibrary.org/obo/MONDO_0043283,silicosiderosis,http://purl.obolibrary.org/obo/CHEBI_50818,hematite,,,
570,http://purl.obolibrary.org/obo/MONDO_0017638,manganese poisoning,http://purl.obolibrary.org/obo/CHEBI_25154,manganese molecular entity,,,
571,http://purl.obolibrary.org/obo/MONDO_0005731,dipetalonemiasis,http://purl.obolibrary.org/obo/NCBITaxon_42231,Mansonella perstans,,,42231
572,http://purl.obolibrary.org/obo/MONDO_0017832,mycobacterium xenopi infection,http://purl.obolibrary.org/obo/NCBITaxon_1789,Mycobacterium xenopi,,,1789
573,http://purl.obolibrary.org/obo/MONDO_0005108,viral infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_10239,Viruses,,,10239
574,http://purl.obolibrary.org/obo/MONDO_0005954,screw worm infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_115425,Cochliomyia hominivorax,,,115425
575,http://purl.obolibrary.org/obo/MONDO_0000242,tinea barbae,http://purl.obolibrary.org/obo/NCBITaxon_523103,Trichophyton mentagrophytes,,,523103
576,http://purl.obolibrary.org/obo/MONDO_0000242,tinea barbae,http://purl.obolibrary.org/obo/NCBITaxon_63417,Trichophyton verrucosum,,,63417
577,http://purl.obolibrary.org/obo/MONDO_0005767,gas gangrene,http://purl.obolibrary.org/obo/NCBITaxon_1502,Clostridium perfringens,,,1502
578,http://purl.obolibrary.org/obo/MONDO_0005692,cat-scratch disease,http://purl.obolibrary.org/obo/NCBITaxon_38323,Bartonella henselae,,,38323
579,http://purl.obolibrary.org/obo/MONDO_0006956,rickettsiosis,http://purl.obolibrary.org/obo/NCBITaxon_780,Rickettsia,,,780
580,http://purl.obolibrary.org/obo/MONDO_0017373,poliomyelitis,http://purl.obolibrary.org/obo/NCBITaxon_12086,Human poliovirus 3,,,12086
581,http://purl.obolibrary.org/obo/MONDO_0017373,poliomyelitis,http://purl.obolibrary.org/obo/NCBITaxon_12083,Human poliovirus 2,,,12083
582,http://purl.obolibrary.org/obo/MONDO_0000789,Atlantic cod allergy,http://purl.obolibrary.org/obo/NCBITaxon_8049,Gadus morhua,,,8049
583,http://purl.obolibrary.org/obo/MONDO_0005751,epidemic pleurodynia,http://purl.obolibrary.org/obo/NCBITaxon_138949,Enterovirus B,,,138949
584,http://purl.obolibrary.org/obo/MONDO_0005751,epidemic pleurodynia,http://purl.obolibrary.org/obo/NCBITaxon_138949,Enterovirus B,http://purl.obolibrary.org/obo/HP_0002102,Pleuritis,138949
585,http://purl.obolibrary.org/obo/MONDO_0000776,metal allergy,http://purl.obolibrary.org/obo/CHEBI_88184,metal allergen,,,
586,http://purl.obolibrary.org/obo/MONDO_0005117,Aeromonas hydrophila infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_644,Aeromonas hydrophila,,,644
587,http://purl.obolibrary.org/obo/MONDO_0005846,microsporidiosis,http://purl.obolibrary.org/obo/NCBITaxon_6029,Microsporidia,,,6029
588,http://purl.obolibrary.org/obo/MONDO_0007007,Ureaplasma urethritis,http://purl.obolibrary.org/obo/NCBITaxon_2129,Ureaplasma,,,2129
589,http://purl.obolibrary.org/obo/MONDO_0004534,microglandular adenosis of breast,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,,
590,http://purl.obolibrary.org/obo/MONDO_0023176,formaldehyde poisoning,http://purl.obolibrary.org/obo/ECTO_0000439,exposure to formaldehyde,,,
591,http://purl.obolibrary.org/obo/MONDO_0005973,Strongylida infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_6308,Strongylida,,,6308
592,http://purl.obolibrary.org/obo/MONDO_0017874,Argentine hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_11619,Junin mammarenavirus,http://purl.obolibrary.org/obo/HP_0001882,Leukopenia,11619
593,http://purl.obolibrary.org/obo/MONDO_0017874,Argentine hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_11619,Junin mammarenavirus,,,11619
594,http://purl.obolibrary.org/obo/MONDO_0017874,Argentine hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_11619,Junin mammarenavirus,http://purl.obolibrary.org/obo/HP_0002315,Headache,11619
595,http://purl.obolibrary.org/obo/MONDO_0017874,Argentine hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_11619,Junin mammarenavirus,http://purl.obolibrary.org/obo/HP_0001873,Thrombocytopenia,11619
596,http://purl.obolibrary.org/obo/MONDO_0005985,Togaviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11018,Togaviridae,,,11018
597,http://purl.obolibrary.org/obo/MONDO_0002282,West Nile fever,http://purl.obolibrary.org/obo/NCBITaxon_11082,West Nile virus,,,11082
598,http://purl.obolibrary.org/obo/MONDO_0000805,snail allergy,http://purl.obolibrary.org/obo/FOODON_00002244,snail food product,,,
599,http://purl.obolibrary.org/obo/MONDO_0000306,trichosporonosis,http://purl.obolibrary.org/obo/NCBITaxon_5552,Trichosporon,,,5552
600,http://purl.obolibrary.org/obo/MONDO_0006019,yaws,http://purl.obolibrary.org/obo/NCBITaxon_168,Treponema pallidum subsp. pertenue,,,168
601,http://purl.obolibrary.org/obo/MONDO_0017640,cyanide-induced parkinsonism,http://purl.obolibrary.org/obo/CHEBI_17514,cyanide,,,
602,http://purl.obolibrary.org/obo/MONDO_0024473,Astrakhan spotted fever,http://purl.obolibrary.org/obo/NCBITaxon_302011,Rickettsia conorii subsp. caspia,,,302011
603,http://purl.obolibrary.org/obo/MONDO_0005960,silicosis,http://purl.obolibrary.org/obo/ENVO_01001282,,,,
604,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/HP_0000964,Eczema,6282
605,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/HP_0000618,Blindness,6282
606,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,,,6282
607,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/MONDO_0001941,blindness (disorder),6282
608,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/HP_0002716,Lymphadenopathy,6282
609,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/HP_0000988,Skin rash,6282
610,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/HP_0001482,Subcutaneous nodule,6282
611,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/HP_0000989,Pruritus,6282
612,http://purl.obolibrary.org/obo/MONDO_0017137,onchocerciasis,http://purl.obolibrary.org/obo/NCBITaxon_6282,Onchocerca volvulus,http://purl.obolibrary.org/obo/MONDO_0006547,exanthem (disease),6282
613,http://purl.obolibrary.org/obo/MONDO_0005652,Arterivirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11046,Arterivirus,,,11046
614,http://purl.obolibrary.org/obo/MONDO_0005986,Torovirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11155,Torovirus,,,11155
615,http://purl.obolibrary.org/obo/MONDO_0005460,swine influenza,http://purl.obolibrary.org/obo/NCBITaxon_12845,Swine influenza virus,,,12845
616,http://purl.obolibrary.org/obo/MONDO_0005460,swine influenza,http://purl.obolibrary.org/obo/NCBITaxon_12845,Swine influenza virus,http://purl.obolibrary.org/obo/HP_0001254,Lethargy,12845
617,http://purl.obolibrary.org/obo/MONDO_0000797,goat milk allergy,http://purl.obolibrary.org/obo/FOODON_00001911,goat milk or milk based food product,,,
618,http://purl.obolibrary.org/obo/MONDO_0006635,Acinetobacter infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_469,Acinetobacter,,,469
619,http://purl.obolibrary.org/obo/MONDO_0030906,Trichomonas tenax infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_43075,Trichomonas tenax,,,43075
620,http://purl.obolibrary.org/obo/MONDO_0017282,alveolar echinococcosis,http://purl.obolibrary.org/obo/NCBITaxon_6211,Echinococcus multilocularis,,,6211
621,http://purl.obolibrary.org/obo/MONDO_0001154,Siberian tick typhus,http://purl.obolibrary.org/obo/NCBITaxon_35793,Rickettsia sibirica,,,35793
622,http://purl.obolibrary.org/obo/MONDO_0017942,Hendra virus infection,http://purl.obolibrary.org/obo/NCBITaxon_63330,Hendra henipavirus,,,63330
623,http://purl.obolibrary.org/obo/MONDO_0000770,shellfish allergy,http://purl.obolibrary.org/obo/FOODON_03315468,shellfish (whole or flesh),,,
624,http://purl.obolibrary.org/obo/MONDO_0004619,measles,http://purl.obolibrary.org/obo/NCBITaxon_11234,Measles morbillivirus,http://purl.obolibrary.org/obo/HP_0012735,Cough,11234
625,http://purl.obolibrary.org/obo/MONDO_0004619,measles,http://purl.obolibrary.org/obo/NCBITaxon_11234,Measles morbillivirus,,,11234
626,http://purl.obolibrary.org/obo/MONDO_0004619,measles,http://purl.obolibrary.org/obo/NCBITaxon_11234,Measles morbillivirus,http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,11234
627,http://purl.obolibrary.org/obo/MONDO_0004619,measles,http://purl.obolibrary.org/obo/NCBITaxon_11234,Measles morbillivirus,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,11234
628,http://purl.obolibrary.org/obo/MONDO_0004471,bacterial arthritis,http://purl.obolibrary.org/obo/MONDO_0005113,bacterial infectious disease,,,
629,http://purl.obolibrary.org/obo/MONDO_0005753,epiglottitis,http://purl.obolibrary.org/obo/NCBITaxon_727,Haemophilus influenzae,,,727
630,http://purl.obolibrary.org/obo/MONDO_0000773,Timothy grass allergy,http://purl.obolibrary.org/obo/NCBITaxon_15957,Phleum pratense,,,15957
631,http://purl.obolibrary.org/obo/MONDO_0005923,Pneumocystis infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_4753,Pneumocystis,,,4753
632,http://purl.obolibrary.org/obo/MONDO_0005743,encephalitozoonosis,http://purl.obolibrary.org/obo/NCBITaxon_58839,Encephalitozoon intestinalis,,,58839
633,http://purl.obolibrary.org/obo/MONDO_0005743,encephalitozoonosis,http://purl.obolibrary.org/obo/NCBITaxon_27973,Encephalitozoon hellem,,,27973
634,http://purl.obolibrary.org/obo/MONDO_0005743,encephalitozoonosis,http://purl.obolibrary.org/obo/NCBITaxon_6035,Encephalitozoon cuniculi,,,6035
635,http://purl.obolibrary.org/obo/MONDO_0002595,vaccinia,http://purl.obolibrary.org/obo/NCBITaxon_10245,Vaccinia virus,,,10245
636,http://purl.obolibrary.org/obo/MONDO_0024283,Demodex folliculitis,http://purl.obolibrary.org/obo/NCBITaxon_481310,Demodex folliculorum,,,481310
637,http://purl.obolibrary.org/obo/MONDO_0042485,infective arthritis,http://purl.obolibrary.org/obo/MONDO_0005550,infectious disease,,,
638,http://purl.obolibrary.org/obo/MONDO_0000231,Far eastern spotted fever,http://purl.obolibrary.org/obo/NCBITaxon_226665,Rickettsia heilongjiangensis,,,226665
639,http://purl.obolibrary.org/obo/MONDO_0000827,salmonellosis,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,590
640,http://purl.obolibrary.org/obo/MONDO_0000827,salmonellosis,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,,,590
641,http://purl.obolibrary.org/obo/MONDO_0000827,salmonellosis,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,590
642,http://purl.obolibrary.org/obo/MONDO_0000827,salmonellosis,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,590
643,http://purl.obolibrary.org/obo/MONDO_0019209,Japanese encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11072,Japanese encephalitis virus,http://purl.obolibrary.org/obo/HP_0002315,Headache,11072
644,http://purl.obolibrary.org/obo/MONDO_0019209,Japanese encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11072,Japanese encephalitis virus,,,11072
645,http://purl.obolibrary.org/obo/MONDO_0019209,Japanese encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11072,Japanese encephalitis virus,http://purl.obolibrary.org/obo/HP_0001289,Confusion,11072
646,http://purl.obolibrary.org/obo/MONDO_0019209,Japanese encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11072,Japanese encephalitis virus,http://purl.obolibrary.org/obo/HP_0001259,Coma,11072
647,http://purl.obolibrary.org/obo/MONDO_0019209,Japanese encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11072,Japanese encephalitis virus,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,11072
648,http://purl.obolibrary.org/obo/MONDO_0000284,nephropathia epidemica,http://purl.obolibrary.org/obo/NCBITaxon_11604,,,,11604
649,http://purl.obolibrary.org/obo/MONDO_0000284,nephropathia epidemica,http://purl.obolibrary.org/obo/NCBITaxon_11604,,http://purl.obolibrary.org/obo/HP_0011029,Internal hemorrhage,11604
650,http://purl.obolibrary.org/obo/MONDO_0000284,nephropathia epidemica,http://purl.obolibrary.org/obo/NCBITaxon_11604,,http://purl.obolibrary.org/obo/HP_0003418,Back pain,11604
651,http://purl.obolibrary.org/obo/MONDO_0000290,primary amebic meningoencephalitis,http://purl.obolibrary.org/obo/NCBITaxon_5763,Naegleria fowleri,,,5763
652,http://purl.obolibrary.org/obo/MONDO_0000290,primary amebic meningoencephalitis,http://purl.obolibrary.org/obo/NCBITaxon_5763,Naegleria fowleri,http://purl.obolibrary.org/obo/HP_0001250,Seizures,5763
653,http://purl.obolibrary.org/obo/MONDO_0000290,primary amebic meningoencephalitis,http://purl.obolibrary.org/obo/NCBITaxon_5763,Naegleria fowleri,http://purl.obolibrary.org/obo/HP_0002063,Rigidity,5763
654,http://purl.obolibrary.org/obo/MONDO_0020500,Marburg hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186537,Marburgvirus,,,186537
655,http://purl.obolibrary.org/obo/MONDO_0006878,Moraxellaceae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_468,Moraxellaceae,,,468
656,http://purl.obolibrary.org/obo/MONDO_0001698,tinea profunda,http://purl.obolibrary.org/obo/NCBITaxon_523103,Trichophyton mentagrophytes,,,523103
657,http://purl.obolibrary.org/obo/MONDO_0005656,Ascaridida infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_6249,Ascaridida,,,6249
658,http://purl.obolibrary.org/obo/MONDO_0004456,cocaine abuse,http://purl.obolibrary.org/obo/CHEBI_27958,cocaine,,,
659,http://purl.obolibrary.org/obo/MONDO_0019364,pseudotyphus of California,http://purl.obolibrary.org/obo/NCBITaxon_42862,Rickettsia felis,,,42862
660,http://purl.obolibrary.org/obo/MONDO_0005915,pityriasis versicolor,http://purl.obolibrary.org/obo/NCBITaxon_55194,Malassezia furfur,,,55194
661,http://purl.obolibrary.org/obo/MONDO_0017280,demodicidosis,http://purl.obolibrary.org/obo/NCBITaxon_188544,Demodex,,,188544
662,http://purl.obolibrary.org/obo/MONDO_0000346,Balkan hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_12506,Dobrava-Belgrade hantavirus,,,12506
663,http://purl.obolibrary.org/obo/MONDO_0021747,Acanthamoeba infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_5754,Acanthamoeba,,,5754
664,http://purl.obolibrary.org/obo/MONDO_0004651,smallpox,http://purl.obolibrary.org/obo/NCBITaxon_10255,Variola virus,,,10255
665,http://purl.obolibrary.org/obo/MONDO_0000799,crustacean allergy,http://purl.obolibrary.org/obo/FOODON_00001792,crustacean food product,,,
666,http://purl.obolibrary.org/obo/MONDO_0024618,poliovirus infection,http://purl.obolibrary.org/obo/NCBITaxon_138950,Enterovirus C,,,138950
667,http://purl.obolibrary.org/obo/MONDO_0044351,Schistosoma intercalatum infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_6187,Schistosoma intercalatum,,,6187
668,http://purl.obolibrary.org/obo/MONDO_0005791,herpangina,http://purl.obolibrary.org/obo/NCBITaxon_39054,Enterovirus A71,,,39054
669,http://purl.obolibrary.org/obo/MONDO_0005791,herpangina,http://purl.obolibrary.org/obo/NCBITaxon_31704,Coxsackievirus A16,,,31704
670,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_12939,Anemia,http://purl.obolibrary.org/obo/HP_0001433,Hepatosplenomegaly,12939
671,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_12939,Anemia,http://purl.obolibrary.org/obo/HP_0001882,Leukopenia,12939
672,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_12939,Anemia,http://purl.obolibrary.org/obo/HP_0002383,Encephalitis,12939
673,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_12939,Anemia,,,12939
